filename,filepath,label
mel_audio_0_segment_0.jpg,Mel_Output_test/angry_segment_mel/mel_audio_0_segment_0.jpg,0
mel_audio_0_segment_1.jpg,Mel_Output_test/angry_segment_mel/mel_audio_0_segment_1.jpg,0
mel_audio_0_segment_2.jpg,Mel_Output_test/angry_segment_mel/mel_audio_0_segment_2.jpg,0
mel_audio_0_segment_3.jpg,Mel_Output_test/angry_segment_mel/mel_audio_0_segment_3.jpg,0
mel_audio_0_segment_4.jpg,Mel_Output_test/angry_segment_mel/mel_audio_0_segment_4.jpg,0
mel_audio_0_segment_5.jpg,Mel_Output_test/angry_segment_mel/mel_audio_0_segment_5.jpg,0
mel_audio_0_segment_6.jpg,Mel_Output_test/angry_segment_mel/mel_audio_0_segment_6.jpg,0
mel_audio_0_segment_7.jpg,Mel_Output_test/angry_segment_mel/mel_audio_0_segment_7.jpg,0
mel_audio_0_segment_8.jpg,Mel_Output_test/angry_segment_mel/mel_audio_0_segment_8.jpg,0
mel_audio_0_segment_9.jpg,Mel_Output_test/angry_segment_mel/mel_audio_0_segment_9.jpg,0
mel_audio_0_segment_10.jpg,Mel_Output_test/angry_segment_mel/mel_audio_0_segment_10.jpg,0
mel_audio_0_segment_11.jpg,Mel_Output_test/angry_segment_mel/mel_audio_0_segment_11.jpg,0
mel_audio_1_segment_0.jpg,Mel_Output_test/angry_segment_mel/mel_audio_1_segment_0.jpg,0
mel_audio_1_segment_1.jpg,Mel_Output_test/angry_segment_mel/mel_audio_1_segment_1.jpg,0
mel_audio_1_segment_2.jpg,Mel_Output_test/angry_segment_mel/mel_audio_1_segment_2.jpg,0
mel_audio_1_segment_3.jpg,Mel_Output_test/angry_segment_mel/mel_audio_1_segment_3.jpg,0
mel_audio_1_segment_4.jpg,Mel_Output_test/angry_segment_mel/mel_audio_1_segment_4.jpg,0
mel_audio_1_segment_5.jpg,Mel_Output_test/angry_segment_mel/mel_audio_1_segment_5.jpg,0
mel_audio_1_segment_6.jpg,Mel_Output_test/angry_segment_mel/mel_audio_1_segment_6.jpg,0
mel_audio_1_segment_7.jpg,Mel_Output_test/angry_segment_mel/mel_audio_1_segment_7.jpg,0
mel_audio_1_segment_8.jpg,Mel_Output_test/angry_segment_mel/mel_audio_1_segment_8.jpg,0
mel_audio_1_segment_9.jpg,Mel_Output_test/angry_segment_mel/mel_audio_1_segment_9.jpg,0
mel_audio_1_segment_10.jpg,Mel_Output_test/angry_segment_mel/mel_audio_1_segment_10.jpg,0
mel_audio_1_segment_11.jpg,Mel_Output_test/angry_segment_mel/mel_audio_1_segment_11.jpg,0
mel_audio_2_segment_0.jpg,Mel_Output_test/angry_segment_mel/mel_audio_2_segment_0.jpg,0
mel_audio_2_segment_1.jpg,Mel_Output_test/angry_segment_mel/mel_audio_2_segment_1.jpg,0
mel_audio_2_segment_2.jpg,Mel_Output_test/angry_segment_mel/mel_audio_2_segment_2.jpg,0
mel_audio_2_segment_3.jpg,Mel_Output_test/angry_segment_mel/mel_audio_2_segment_3.jpg,0
mel_audio_2_segment_4.jpg,Mel_Output_test/angry_segment_mel/mel_audio_2_segment_4.jpg,0
mel_audio_2_segment_5.jpg,Mel_Output_test/angry_segment_mel/mel_audio_2_segment_5.jpg,0
mel_audio_2_segment_6.jpg,Mel_Output_test/angry_segment_mel/mel_audio_2_segment_6.jpg,0
mel_audio_2_segment_7.jpg,Mel_Output_test/angry_segment_mel/mel_audio_2_segment_7.jpg,0
mel_audio_2_segment_8.jpg,Mel_Output_test/angry_segment_mel/mel_audio_2_segment_8.jpg,0
mel_audio_2_segment_9.jpg,Mel_Output_test/angry_segment_mel/mel_audio_2_segment_9.jpg,0
mel_audio_2_segment_10.jpg,Mel_Output_test/angry_segment_mel/mel_audio_2_segment_10.jpg,0
mel_audio_2_segment_11.jpg,Mel_Output_test/angry_segment_mel/mel_audio_2_segment_11.jpg,0
mel_audio_3_segment_0.jpg,Mel_Output_test/angry_segment_mel/mel_audio_3_segment_0.jpg,0
mel_audio_3_segment_1.jpg,Mel_Output_test/angry_segment_mel/mel_audio_3_segment_1.jpg,0
mel_audio_3_segment_2.jpg,Mel_Output_test/angry_segment_mel/mel_audio_3_segment_2.jpg,0
mel_audio_3_segment_3.jpg,Mel_Output_test/angry_segment_mel/mel_audio_3_segment_3.jpg,0
mel_audio_3_segment_4.jpg,Mel_Output_test/angry_segment_mel/mel_audio_3_segment_4.jpg,0
mel_audio_3_segment_5.jpg,Mel_Output_test/angry_segment_mel/mel_audio_3_segment_5.jpg,0
mel_audio_3_segment_6.jpg,Mel_Output_test/angry_segment_mel/mel_audio_3_segment_6.jpg,0
mel_audio_3_segment_7.jpg,Mel_Output_test/angry_segment_mel/mel_audio_3_segment_7.jpg,0
mel_audio_3_segment_8.jpg,Mel_Output_test/angry_segment_mel/mel_audio_3_segment_8.jpg,0
mel_audio_3_segment_9.jpg,Mel_Output_test/angry_segment_mel/mel_audio_3_segment_9.jpg,0
mel_audio_3_segment_10.jpg,Mel_Output_test/angry_segment_mel/mel_audio_3_segment_10.jpg,0
mel_audio_3_segment_11.jpg,Mel_Output_test/angry_segment_mel/mel_audio_3_segment_11.jpg,0
mel_audio_4_segment_0.jpg,Mel_Output_test/angry_segment_mel/mel_audio_4_segment_0.jpg,0
mel_audio_4_segment_1.jpg,Mel_Output_test/angry_segment_mel/mel_audio_4_segment_1.jpg,0
mel_audio_4_segment_2.jpg,Mel_Output_test/angry_segment_mel/mel_audio_4_segment_2.jpg,0
mel_audio_4_segment_3.jpg,Mel_Output_test/angry_segment_mel/mel_audio_4_segment_3.jpg,0
mel_audio_4_segment_4.jpg,Mel_Output_test/angry_segment_mel/mel_audio_4_segment_4.jpg,0
mel_audio_4_segment_5.jpg,Mel_Output_test/angry_segment_mel/mel_audio_4_segment_5.jpg,0
mel_audio_4_segment_6.jpg,Mel_Output_test/angry_segment_mel/mel_audio_4_segment_6.jpg,0
mel_audio_4_segment_7.jpg,Mel_Output_test/angry_segment_mel/mel_audio_4_segment_7.jpg,0
mel_audio_4_segment_8.jpg,Mel_Output_test/angry_segment_mel/mel_audio_4_segment_8.jpg,0
mel_audio_4_segment_9.jpg,Mel_Output_test/angry_segment_mel/mel_audio_4_segment_9.jpg,0
mel_audio_4_segment_10.jpg,Mel_Output_test/angry_segment_mel/mel_audio_4_segment_10.jpg,0
mel_audio_4_segment_11.jpg,Mel_Output_test/angry_segment_mel/mel_audio_4_segment_11.jpg,0
mel_audio_5_segment_1.jpg,Mel_Output_test/angry_segment_mel/mel_audio_5_segment_1.jpg,0
mel_audio_5_segment_2.jpg,Mel_Output_test/angry_segment_mel/mel_audio_5_segment_2.jpg,0
mel_audio_5_segment_3.jpg,Mel_Output_test/angry_segment_mel/mel_audio_5_segment_3.jpg,0
mel_audio_5_segment_4.jpg,Mel_Output_test/angry_segment_mel/mel_audio_5_segment_4.jpg,0
mel_audio_5_segment_5.jpg,Mel_Output_test/angry_segment_mel/mel_audio_5_segment_5.jpg,0
mel_audio_5_segment_6.jpg,Mel_Output_test/angry_segment_mel/mel_audio_5_segment_6.jpg,0
mel_audio_5_segment_7.jpg,Mel_Output_test/angry_segment_mel/mel_audio_5_segment_7.jpg,0
mel_audio_5_segment_8.jpg,Mel_Output_test/angry_segment_mel/mel_audio_5_segment_8.jpg,0
mel_audio_5_segment_9.jpg,Mel_Output_test/angry_segment_mel/mel_audio_5_segment_9.jpg,0
mel_audio_5_segment_10.jpg,Mel_Output_test/angry_segment_mel/mel_audio_5_segment_10.jpg,0
mel_audio_5_segment_11.jpg,Mel_Output_test/angry_segment_mel/mel_audio_5_segment_11.jpg,0
mel_audio_5_segment_12.jpg,Mel_Output_test/angry_segment_mel/mel_audio_5_segment_12.jpg,0
mel_audio_6_segment_1.jpg,Mel_Output_test/angry_segment_mel/mel_audio_6_segment_1.jpg,0
mel_audio_6_segment_2.jpg,Mel_Output_test/angry_segment_mel/mel_audio_6_segment_2.jpg,0
mel_audio_6_segment_3.jpg,Mel_Output_test/angry_segment_mel/mel_audio_6_segment_3.jpg,0
mel_audio_6_segment_4.jpg,Mel_Output_test/angry_segment_mel/mel_audio_6_segment_4.jpg,0
mel_audio_6_segment_5.jpg,Mel_Output_test/angry_segment_mel/mel_audio_6_segment_5.jpg,0
mel_audio_6_segment_6.jpg,Mel_Output_test/angry_segment_mel/mel_audio_6_segment_6.jpg,0
mel_audio_6_segment_7.jpg,Mel_Output_test/angry_segment_mel/mel_audio_6_segment_7.jpg,0
mel_audio_6_segment_8.jpg,Mel_Output_test/angry_segment_mel/mel_audio_6_segment_8.jpg,0
mel_audio_6_segment_9.jpg,Mel_Output_test/angry_segment_mel/mel_audio_6_segment_9.jpg,0
mel_audio_6_segment_10.jpg,Mel_Output_test/angry_segment_mel/mel_audio_6_segment_10.jpg,0
mel_audio_6_segment_11.jpg,Mel_Output_test/angry_segment_mel/mel_audio_6_segment_11.jpg,0
mel_audio_6_segment_12.jpg,Mel_Output_test/angry_segment_mel/mel_audio_6_segment_12.jpg,0
mel_audio_7_segment_1.jpg,Mel_Output_test/angry_segment_mel/mel_audio_7_segment_1.jpg,0
mel_audio_7_segment_2.jpg,Mel_Output_test/angry_segment_mel/mel_audio_7_segment_2.jpg,0
mel_audio_7_segment_3.jpg,Mel_Output_test/angry_segment_mel/mel_audio_7_segment_3.jpg,0
mel_audio_7_segment_4.jpg,Mel_Output_test/angry_segment_mel/mel_audio_7_segment_4.jpg,0
mel_audio_7_segment_5.jpg,Mel_Output_test/angry_segment_mel/mel_audio_7_segment_5.jpg,0
mel_audio_7_segment_6.jpg,Mel_Output_test/angry_segment_mel/mel_audio_7_segment_6.jpg,0
mel_audio_7_segment_7.jpg,Mel_Output_test/angry_segment_mel/mel_audio_7_segment_7.jpg,0
